timestamp,request count
2017-10-25 08:28:00+00:00,150870.0
2017-10-25 08:29:00+00:00,150381.0
2017-10-25 08:30:00+00:00,150465.0
2017-10-25 08:31:00+00:00,150064.0
2017-10-25 08:32:00+00:00,148677.0
2017-10-25 08:33:00+00:00,149614.0
2017-10-25 08:34:00+00:00,153257.0
2017-10-25 08:35:00+00:00,156668.0
2017-10-25 08:36:00+00:00,149924.0
2017-10-25 08:37:00+00:00,145499.0
2017-10-25 08:38:00+00:00,143336.0
2017-10-25 08:39:00+00:00,145029.0
2017-10-25 08:40:00+00:00,142110.0
2017-10-25 08:41:00+00:00,145615.0
2017-10-25 08:42:00+00:00,146216.0
2017-10-25 08:43:00+00:00,141841.0
2017-10-25 08:44:00+00:00,143047.0
2017-10-25 08:45:00+00:00,142333.0
2017-10-25 08:46:00+00:00,140105.0
2017-10-25 08:47:00+00:00,145636.0
2017-10-25 08:48:00+00:00,147625.0
2017-10-25 08:49:00+00:00,146196.0
2017-10-25 08:50:00+00:00,151415.0
2017-10-25 08:51:00+00:00,148684.0
2017-10-25 08:52:00+00:00,148108.0
2017-10-25 08:53:00+00:00,148225.0
2017-10-25 08:54:00+00:00,149739.0
2017-10-25 08:55:00+00:00,146612.0
2017-10-25 08:56:00+00:00,148532.0
2017-10-25 08:57:00+00:00,146576.0
2017-10-25 08:58:00+00:00,148787.0
2017-10-25 08:59:00+00:00,149265.0
2017-10-25 09:00:00+00:00,151732.0
2017-10-25 09:01:00+00:00,155530.0
2017-10-25 09:02:00+00:00,150642.0
2017-10-25 09:03:00+00:00,151303.0
2017-10-25 09:04:00+00:00,151587.0
2017-10-25 09:05:00+00:00,154455.0
2017-10-25 09:06:00+00:00,157078.0
2017-10-25 09:07:00+00:00,154796.0
2017-10-25 09:08:00+00:00,153014.0
2017-10-25 09:09:00+00:00,154587.0
2017-10-25 09:10:00+00:00,152863.0
2017-10-25 09:11:00+00:00,153732.0
2017-10-25 09:12:00+00:00,158272.0
2017-10-25 09:13:00+00:00,157628.0
2017-10-25 09:14:00+00:00,158644.0
2017-10-25 09:15:00+00:00,156740.0
2017-10-25 09:16:00+00:00,159704.0
2017-10-25 09:17:00+00:00,163338.0
